source	target	interaction	splice_status	weight	shade	status
HNRNPA0	HNRNPA0_PF00076	Network_A	normal	0.65	1	solid
HNRNPA0_PF00076	ATG16L1_PF00400	Network_A	normal	0.38	1	arrow
ATG16L1	ATG16L1_PF00400	Network_A	normal	0.38	1	solid
HNRNPA0_PF00076	RARA_PF00105	Network_A	normal	0.65	1	arrow
RARA_PF00105	RARA	Network_A	normal	0.65	1	solid
TAF1	TAF1_PF00439	Common	normal	1.7	-0.02	solid
TAF1_PF00439	MYC_PF00010	Common	normal	1.48	0.16	arrow
MYC	MYC_PF00010	Network_A	normal	0.11	1	solid
TAF1_PF00439	FOS_PF00170	Common	normal	1.7	-0.02	arrow
FOS_PF00170	FOS	Common	normal	1.7	-0.02	solid
CDK11B	CDK11B_PF00069	Common	normal	2	0	solid
CDK11B_PF00069	POU2F1_PF00046	Common	normal	2	0	arrow
POU2F1_PF00046	POU2F1	Common	normal	2	0	solid
INPPL1	INPPL1_PF00017	Common	normal	2	0	solid
INPPL1_PF00017	STAT2_PF02864	Common	normal	2	0	arrow
STAT2_PF02864	STAT2	Common	normal	2	0	solid
INPPL1_PF00017	STAT2_PF00017	Common	normal	2	0	arrow
STAT2	STAT2_PF00017	Network_B	normal	0.02	-1	solid
INPPL1_PF00017	STAT2_PF01017	Common	normal	2	0	arrow
STAT2_PF01017	STAT2	Common	normal	2	0	solid
E2F6	E2F6_PF16421	Common	normal	2	0	solid
E2F6_PF16421	TFDP2_PF08781	Common	normal	2	0	arrow
TFDP2	TFDP2_PF08781	Common	normal	0.99	-0.69	solid
NEK6	NEK6_PF00069	Common	normal	2	0	solid
NEK6_PF00069	ATF4_PF00170	Common	normal	2	0	arrow
ATF4_PF00170	ATF4	Common	normal	2	0	solid
ID2	ID2_PF00010	Common	normal	1.92	0.08	solid
ID2_PF00010	CDK2_PF00069	Network_A	normal	1	1	arrow
CDK2	CDK2_PF00069	Network_A	normal	1	1	solid
ID2_PF00010	SREBF1_PF00010	Common	normal	1.92	0.08	arrow
SREBF1	SREBF1_PF00010	Network_A	normal	0.04	1	solid
PCBD1	PCBD1_PF01329	Common	normal	2	0	solid
PCBD1_PF01329	HNF1A_PF04814	Common	normal	2	0	arrow
HNF1A_PF04814	HNF1A	Common	normal	2	0	solid
ATG16L1_PF00400	HDAC2_PF00850	Network_A	normal	0.38	1	arrow
HDAC2	HDAC2_PF00850	Network_A	normal	0.92	1	solid
HDAC2_PF00850	KLF4_PF00096	Network_A	normal	0.92	1	arrow
KLF4	KLF4_PF00096	Common	normal	0.4	0.28	solid
CREBBP	CREBBP_PF02135	Common	normal	2	0	solid
CREBBP_PF02135	STAT1_PF12162	Common	normal	2	0	arrow
STAT1_PF12162	STAT1	Common	normal	2	0	solid
CREBBP_PF02135	TP53_PF18521	Common	normal	1.17	0.69	arrow
TP53	TP53_PF18521	Common	normal	0.29	-0.15	solid
